index,sample.ID,ID,split,fold
15350,561,561,test,-1
15351,5610,5610,calibration,3
15352,5611,5611,calibration,3
15353,5612,5612,calibration,5
15354,5613,5613,calibration,4
15355,5614,5614,calibration,4
15356,5615,5615,test,-1
15357,5616,5616,calibration,5
15358,5617,5617,calibration,1
15359,5618,5618,test,-1
15360,5619,5619,calibration,4
15361,562,562,test,-1
15362,5620,5620,calibration,2
15363,5621,5621,calibration,4
15364,5622,5622,calibration,3
15365,5623,5623,calibration,5
15367,5625,5625,test,-1
15368,5626,5626,calibration,4
15369,5627,5627,calibration,5
15370,5628,5628,test,-1
15371,5629,5629,calibration,5
15372,563,563,test,-1
15373,5630,5630,test,-1
15374,5631,5631,test,-1
15375,5633,5633,calibration,5
15376,5634,5634,calibration,2
15377,5635,5635,test,-1
15378,5636,5636,calibration,1
15379,5637,5637,calibration,1
15380,5638,5638,test,-1
15381,5639,5639,calibration,1
15382,564,564,calibration,1
15383,5640,5640,calibration,2
15385,5642,5642,calibration,2
15386,5643,5643,calibration,5
15387,5644,5644,calibration,4
15388,5645,5645,calibration,2
15389,5647,5647,calibration,4
15390,5648,5648,calibration,1
15391,5649,5649,test,-1
15392,565,565-REP1,test,-1
15393,565,565-REP2,calibration,4
15394,5650,5650,test,-1
15395,5651,5651,calibration,2
15396,5652,5652,test,-1
15397,5653,5653,calibration,4
15398,5654,5654,test,-1
15399,5655,5655,test,-1
15400,5656,5656,calibration,5
15401,5657,5657,test,-1
15402,5658,5658,calibration,2
15403,5659,5659,calibration,3
15404,566,566,calibration,4
15405,5660,5660,calibration,3
15406,5661,5661,test,-1
15407,5662,5662,test,-1
15408,5663,5663,calibration,3
15409,5664,5664,calibration,5
15410,5665,5665,calibration,1
15411,5666,5666,calibration,3
15412,5667,5667,calibration,3
15413,5668,5668,calibration,5
15414,5669,5669,calibration,4
15415,567,567,test,-1
15416,5670,5670,calibration,4
15417,5671,5671,calibration,4
15418,5672,5672,calibration,1
15419,5673,5673,test,-1
15420,5674,5674,test,-1
15421,5675,5675,test,-1
15422,5676,5676,test,-1
15423,5677,5677,test,-1
15424,5678,5678,calibration,4
15425,5679,5679,calibration,3
15426,568,568,calibration,2
15427,5680,5680,calibration,4
15428,5681,5681,calibration,1
15429,5682,5682,calibration,5
15430,5683,5683,test,-1
15431,5684,5684,calibration,1
15432,5685,5685,calibration,4
15433,5686,5686,calibration,2
15434,5687,5687,test,-1
15435,5688,5688,calibration,2
15436,5689,5689,test,-1
15437,569,569,test,-1
15438,5690,5690,calibration,2
15439,5691,5691,calibration,2
15440,5692,5692,calibration,4
15441,5693,5693,test,-1
15442,5696,5696,calibration,1
15443,5697,5697,calibration,2
15444,5698,5698,calibration,3
15445,5699,5699,calibration,4
15447,570,570,test,-1
15448,5700,5700,calibration,1
15449,5701,5701,calibration,4
15450,5702,5702,test,-1
15451,5703,5703,calibration,5
15452,5704,5704,calibration,2
15453,5705,5705,calibration,1
15454,5706,5706,calibration,1
15455,5707,5707,test,-1
15456,5708,5708,test,-1
15457,5709,5709,calibration,3
15459,5710,5710,calibration,5
15460,5711,5711,test,-1
15461,5714,5714,calibration,3
15462,5715,5715,calibration,1
15463,5716,5716,calibration,5
15464,5718,5718,calibration,2
15465,572,572,calibration,1
15466,5720,5720,test,-1
15467,5721,5721,test,-1
15468,5722,5722,test,-1
15469,5723,5723,calibration,3
15470,5724,5724,test,-1
15471,5725,5725,calibration,2
15472,5726,5726,test,-1
15473,5727,5727,calibration,5
15474,5728,5728,calibration,2
15475,5729,5729,test,-1
15476,5730,5730,calibration,2
15477,5731,5731,calibration,4
15478,5732,5732,calibration,3
15479,5733,5733,calibration,5
15480,5734,5734,calibration,5
15481,5735,5735,test,-1
15482,5736,5736,calibration,3
15483,5737,5737,calibration,4
15484,5738,5738,test,-1
15485,5739,5739,calibration,5
15486,574,574,calibration,4
15487,5740,5740,calibration,5
15488,5741,5741,calibration,2
15489,5742,5742,calibration,3
15490,5743,5743,calibration,2
15491,5745,5745,calibration,5
15492,5746,5746,calibration,3
15493,5747,5747,test,-1
15494,5748,5748,calibration,5
15495,5749,5749,test,-1
15496,575,575,calibration,4
15497,5750,5750,test,-1
15498,5751,5751,calibration,1
15499,5752,5752,calibration,5
15500,5753,5753,calibration,2
15501,5754,5754,test,-1
15502,5755,5755,test,-1
15503,5756,5756,calibration,3
15504,5758,5758,calibration,3
15505,5759,5759,calibration,2
15507,5760,5760,test,-1
15508,5761,5761,test,-1
15509,5762,5762,calibration,3
15510,5763,5763,calibration,5
15511,5765,5765,test,-1
15512,5767,5767,test,-1
15513,5768,5768,calibration,5
15514,5769,5769,calibration,4
15515,577,577,calibration,2
15516,5770,5770,calibration,4
15517,5771,5771,calibration,5
15518,5772,5772,calibration,3
15519,5773,5773,test,-1
15520,5774,5774,calibration,3
15521,5775,5775,test,-1
15522,5776,5776,test,-1
15523,5778,5778,calibration,3
15524,5779,5779,calibration,5
15525,578,578,calibration,2
15526,5780,5780,calibration,2
15527,5781,5781,calibration,2
15529,5783,5783,calibration,3
15530,5784,5784,calibration,4
15531,5785,5785,test,-1
15532,5786,5786,calibration,3
15533,5787,5787,calibration,4
15534,5788,5788,test,-1
15535,5789,5789,test,-1
15536,579,579,test,-1
15537,5790,5790,calibration,2
15538,5791,5791,calibration,2
15539,5792,5792,test,-1
15540,5793,5793,calibration,3
15541,5794,5794,calibration,3
15542,5795,5795,calibration,2
15543,5796,5796,test,-1
15544,5797,5797,calibration,4
15545,5798,5798,calibration,4
15546,5799,5799,calibration,1
15547,58,58,test,-1
15548,580,580,calibration,3
15549,5800,5800,calibration,4
15550,5801,5801,calibration,1
15551,5802,5802,test,-1
15552,5803,5803,test,-1
15553,5804,5804,calibration,2
15554,5805,5805,calibration,3
15555,5806,5806,calibration,2
15556,5807,5807,test,-1
15557,5808,5808,test,-1
15558,5809,5809,calibration,4
15561,5811,5811,test,-1
15562,5814,5814,calibration,5
15563,5815,5815,calibration,2
15564,5816,5816,calibration,3
15565,5817,5817,test,-1
15566,5818,5818,calibration,1
15567,5819,5819,test,-1
15569,5821,5821,test,-1
15570,5822,5822,calibration,1
15571,5823,5823,calibration,5
15572,5824,5824,calibration,3
15573,5825,5825,calibration,1
15574,5826,5826,test,-1
15575,5827,5827,calibration,2
15576,5828,5828,calibration,5
15577,5829,5829,calibration,5
15578,583,583,calibration,3
15579,5830,5830,calibration,2
15580,5831,5831,test,-1
15581,5832,5832,calibration,3
15582,5833,5833,test,-1
15583,5834,5834,test,-1
15584,5835,5835,calibration,2
15585,5836,5836,calibration,4
15586,5837,5837,calibration,2
15587,5838,5838,test,-1
15589,584,584,calibration,1
15590,5840,5840,test,-1
15591,5841,5841,test,-1
15592,5842,5842,test,-1
15593,5843,5843,calibration,1
15594,5844,5844,test,-1
15595,5845,5845,calibration,4
15596,5846,5846,calibration,5
15597,5847,5847,test,-1
15598,5848,5848,test,-1
15600,585,585,calibration,4
15601,5850,5850,test,-1
15602,5851,5851,calibration,4
15603,5852,5852,calibration,2
15604,5853,5853,calibration,1
15605,5854,5854,calibration,1
15606,5855,5855,test,-1
15607,5856,5856,test,-1
15608,5857,5857,test,-1
15609,5858,5858,calibration,3
15610,5859,5859,calibration,4
15611,5860,5860,calibration,4
15612,5861,5861,calibration,5
15613,5862,5862,test,-1
15614,5863,5863,calibration,4
15615,5864,5864,calibration,2
15616,5866,5866,calibration,3
15617,5867,5867,calibration,1
15618,5868,5868,calibration,2
15619,5869,5869,calibration,2
15620,5870,5870,calibration,5
15621,5871,5871,test,-1
15622,5873,5873,calibration,4
15623,5874,5874,calibration,3
15624,5875,5875,test,-1
15625,5876,5876,calibration,1
15626,5877,5877,calibration,4
15627,5878,5878,calibration,4
15628,5879,5879,test,-1
15629,5880,5880,test,-1
15630,5881,5881,calibration,1
15631,5883,5883,test,-1
15632,5884,5884,test,-1
15633,5885,5885,calibration,5
15634,5887,5887,test,-1
15635,5888,5888,calibration,3
15636,5889,5889,calibration,3
15637,5890,5890,calibration,2
15638,5893,5893,calibration,1
15639,5894,5894,test,-1
15640,5895,5895,calibration,4
15641,5896,5896,calibration,3
15642,5897,5897,calibration,4
15643,5898,5898,calibration,1
15644,5899,5899,test,-1
15645,59,59,test,-1
15646,5902,5902,test,-1
15647,5903,5903,calibration,1
15648,5904,5904,calibration,1
15649,5905,5905,calibration,5
15650,5906,5906,calibration,4
15651,5907,5907,calibration,5
15652,5910,5910,calibration,4
15653,5911,5911,test,-1
15654,5912,5912,calibration,3
15655,5913,5913,test,-1
15656,5914,5914,calibration,3
15657,5915,5915,test,-1
15658,5916,5916,test,-1
15659,5917,5917,calibration,5
15660,5919,5919,calibration,2
15661,5920,5920,calibration,4
15662,5921,5921,calibration,4
15663,5922,5922,calibration,3
15664,5923,5923,calibration,5
15665,5924,5924,calibration,3
15666,5925,5925,test,-1
15667,5926,5926,test,-1
15668,5927,5927,calibration,2
15669,5928,5928,calibration,4
15670,5929,5929,calibration,2
15671,5930,5930,calibration,1
15672,5931,5931,calibration,2
15673,5932,5932,test,-1
15674,5933,5933,test,-1
15675,5934,5934,calibration,5
15676,5935,5935,calibration,3
15677,5936,5936,test,-1
15678,5937,5937,calibration,5
15679,5938,5938,test,-1
15680,5939,5939,test,-1
15681,5940,5940,test,-1
15682,5941,5941,calibration,5
15683,5942,5942,calibration,1
15684,5943,5943,calibration,3
15685,5944,5944,calibration,5
15686,5945,5945,calibration,5
15687,5946,5946,calibration,4
15688,5947,5947,calibration,1
15689,5948,5948,calibration,5
15690,5949,5949,calibration,1
15691,5950,5950,calibration,3
15692,5951,5951,test,-1
15693,5952,5952,calibration,4
15694,5953,5953,calibration,4
15695,5954,5954,calibration,2
15696,5955,5955,calibration,4
15697,5956,5956,test,-1
15698,5957,5957,test,-1
15699,5958,5958,calibration,3
15700,5959,5959,calibration,1
15701,596,596,calibration,3
15702,5960,5960,test,-1
15703,5961,5961,calibration,3
15704,5962,5962,test,-1
15705,5963,5963,test,-1
15706,5964,5964,calibration,4
15707,5965,5965,calibration,5
15708,5966,5966,test,-1
15709,5967,5967,calibration,5
15710,5968,5968,test,-1
15711,5969,5969,calibration,2
15712,597,597,calibration,5
15713,5970,5970,test,-1
15714,5971,5971,calibration,3
15715,5972,5972,calibration,5
15716,5973,5973,calibration,3
15717,5974,5974,calibration,5
15718,5975,5975,calibration,2
15719,5976,5976,test,-1
15720,5977,5977,calibration,1
15721,5978,5978,calibration,5
15722,5979,5979,test,-1
15723,598,598,test,-1
15726,5984,5984,test,-1
15727,5985,5985,calibration,1
15728,5986,5986,test,-1
15729,5987,5987,calibration,3
15730,5988,5988,calibration,3
15731,5989,5989,calibration,2
15732,599,599,test,-1
15733,5991,5991,test,-1
15734,5993,5993,test,-1
15735,5994,5994,calibration,2
15736,5995,5995,calibration,2
15737,5996,5996,calibration,4
15738,5997,5997,calibration,2
15739,5999,5999,test,-1
15740,60,60,calibration,5
15741,6000,6000,calibration,4
15743,6002,6002,test,-1
15745,6003,6003,test,-1
15747,6004,6004,test,-1
15748,6005,6005,calibration,4
15749,6006,6006,calibration,1
15750,6007,6007,calibration,4
15751,6008,6008,test,-1
15752,6009,6009,calibration,4
15753,6010,6010,calibration,5
15754,6011,6011,calibration,3
15755,6012,6012,calibration,4
15756,6013,6013,test,-1
15757,6014,6014,calibration,3
15758,6016,6016,calibration,4
15759,6017,6017,calibration,1
15760,6018,6018,test,-1
15761,6019,6019,test,-1
15762,6020,6020,test,-1
15763,6022,6022,calibration,5
15764,6023,6023,test,-1
15765,6024,6024,calibration,4
15766,6025,6025,calibration,3
15767,6026,6026,calibration,4
15768,6027,6027,calibration,3
15769,6028,6028,test,-1
15770,6029,6029,calibration,4
15771,6030,6030,calibration,1
15772,6031,6031,calibration,4
15773,6032,6032,test,-1
15774,6033,6033,calibration,2
15775,6034,6034,calibration,4
15776,6035,6035,test,-1
15777,6036,6036,calibration,4
15778,6037,6037,calibration,1
15779,6039,6039,calibration,2
15780,6040,6040,calibration,3
15781,6041,6041,calibration,4
15782,6042,6042,test,-1
15783,6043,6043,test,-1
15784,6044,6044,test,-1
15785,6045,6045,calibration,2
15786,6046,6046,test,-1
15787,6047,6047,calibration,2
15788,6048,6048,test,-1
15789,6049,6049,test,-1
15790,6050,6050,calibration,1
15791,6051,6051,calibration,5
15792,6052,6052,calibration,3
15793,6053,6053,calibration,3
15794,6054,6054,calibration,1
15795,6055,6055,calibration,4
15796,6056,6056,calibration,4
15797,6057,6057,calibration,1
15799,6059,6059,test,-1
15800,6060,6060,calibration,2
15801,6061,6061,test,-1
15802,6062,6062,test,-1
15803,6063,6063,calibration,2
15804,6064,6064,test,-1
15805,6065,6065,calibration,1
15806,6066,6066,calibration,2
15807,6067,6067,test,-1
15808,6068,6068,calibration,5
15809,6069,6069,test,-1
15810,6070,6070,test,-1
15811,6071,6071,calibration,5
15812,6074,6074,calibration,5
15813,6075,6075,test,-1
15814,6076,6076,calibration,5
15815,6077,6077,calibration,4
15816,6078,6078,test,-1
15817,6079,6079,calibration,2
15818,6080,6080,calibration,5
15819,6081,6081,calibration,4
15820,6082,6082,calibration,3
15821,6083,6083,calibration,2
15822,6084,6084,test,-1
15823,6085,6085,calibration,3
15824,6086,6086,calibration,4
15825,6087,6087,test,-1
15826,6089,6089,calibration,1
15827,6091,6091,calibration,3
15828,6092,6092,calibration,5
15829,6093,6093,calibration,2
15830,6094,6094,calibration,5
15831,6095,6095,calibration,2
15832,6096,6096,test,-1
15833,6097,6097,calibration,4
15834,6098,6098,calibration,5
15835,6099,6099,calibration,3
15836,61,61,test,-1
15837,6100,6100,test,-1
15847,6101,6101,test,-1
15851,6102,6102,test,-1
15852,6103,6103,calibration,2
15853,6104,6104,calibration,5
15854,6106,6106,calibration,5
15855,6107,6107,calibration,3
15856,6108,6108,calibration,4
15857,6109,6109,calibration,4
15858,6110,6110,calibration,2
15859,6111,6111,test,-1
15860,6112,6112,test,-1
15861,6113,6113,test,-1
15862,6114,6114,calibration,3
15863,6115,6115,calibration,2
15864,6116,6116,calibration,5
15865,6117,6117,test,-1
15866,6118,6118,calibration,2
15867,6119,6119,test,-1
15868,6120,6120,calibration,1
15869,6121,6121,calibration,5
15870,6122,6122,test,-1
15871,6123,6123,calibration,4
15872,6125,6125,calibration,2
15873,6126,6126,test,-1
15874,6127,6127,calibration,1
15875,6128,6128,calibration,1
15876,6129,6129,calibration,5
15877,613,613,test,-1
15878,6130,6130,calibration,3
15879,6131,6131,calibration,5
15880,6132,6132,test,-1
15881,6133,6133,calibration,2
15882,6134,6134,calibration,1
15883,6135,6135,calibration,5
15884,6137,6137,calibration,5
15885,6138,6138,calibration,1
15886,6139,6139,calibration,2
15887,6140,6140,test,-1
15888,6141,6141,calibration,5
15889,6143,6143,calibration,4
15890,6144,6144,test,-1
15891,6145,6145,test,-1
15892,6146,6146,calibration,1
15893,6147,6147,test,-1
15894,6148,6148,calibration,5
15895,6149,6149,calibration,5
15896,615,615,calibration,2
15897,6150,6150,calibration,3
15898,6151,6151,calibration,2
15899,6152,6152,calibration,3
15900,6154,6154,test,-1
15901,6155,6155,test,-1
15902,6156,6156,calibration,5
15903,6157,6157,calibration,2
15904,6158,6158,test,-1
15905,6159,6159,calibration,4
15906,616,616,calibration,3
15907,6160,6160,calibration,1
15908,6161,6161,calibration,1
15909,6163,6163,test,-1
15910,6164,6164,calibration,2
15911,6165,6165,calibration,1
15912,6167,6167,test,-1
15913,6168,6168,calibration,3
15914,6169,6169,test,-1
15915,617,617,calibration,3
15916,6170,6170,test,-1
15917,6171,6171,calibration,5
15918,6172,6172,test,-1
15919,6173,6173,calibration,5
15920,6174,6174,calibration,2
15921,6175,6175,calibration,3
15922,6176,6176,calibration,2
15923,6178,6178,calibration,3
15924,6180,6180,calibration,1
15925,6181,6181,calibration,1
15926,6182,6182,calibration,1
15927,6183,6183,calibration,2
15928,6184,6184,calibration,4
15929,6185,6185,test,-1
15930,6186,6186,calibration,1
15931,6187,6187,calibration,4
15932,6188,6188,calibration,3
15933,6189,6189,test,-1
15934,6190,6190,calibration,5
15935,6191,6191,test,-1
15936,6192,6192,calibration,4
15937,6193,6193,calibration,3
15938,6194,6194,calibration,2
15939,6195,6195,calibration,4
15940,6196,6196,calibration,5
15941,6197,6197,test,-1
15942,6198,6198,test,-1
15943,6199,6199,calibration,3
15944,62,62,test,-1
15945,6200,6200,calibration,2
15946,62000,62000,calibration,5
15947,62001,62001,test,-1
15948,62002,62002,calibration,1
15949,62003,62003,test,-1
15950,62004,62004,test,-1
15951,62005,62005,test,-1
15952,62006,62006,test,-1
15953,62007,62007,calibration,4
15954,62008,62008,calibration,4
15955,62009,62009,calibration,5
15956,6201,6201,calibration,2
15957,62010,62010,test,-1
15958,62011,62011,calibration,1
15959,62012,62012,calibration,4
15960,62013,62013,calibration,1
15961,62014,62014,test,-1
15962,62015,62015,calibration,3
15963,62017,62017,test,-1
15964,62018,62018,test,-1
15965,62019,62019,calibration,5
15966,6202,6202,calibration,1
15967,62020,62020,calibration,2
15968,62021,62021,test,-1
15969,62022,62022,calibration,3
15970,62023,62023,calibration,5
15971,62024,62024,test,-1
15972,62025,62025,calibration,2
15973,62026,62026,calibration,4
15974,62027,62027,calibration,2
15976,62029,62029,test,-1
15977,6203,6203,test,-1
15978,62030,62030,test,-1
15979,62031,62031,test,-1
15980,62032,62032,calibration,1
15981,62033,62033,calibration,5
15982,62034,62034,test,-1
15983,62035,62035,calibration,4
15984,62038,62038,calibration,2
15986,6204,6204,calibration,3
15987,62040,62040,calibration,1
15988,62041,62041,calibration,2
15989,62042,62042,calibration,5
15991,62045,62045,test,-1
15993,62048,62048,calibration,2
15994,62049,62049,test,-1
15995,6205,6205,calibration,2
15996,62050,62050,calibration,4
15997,62051,62051,test,-1
15998,62054,62054,calibration,4
15999,62055,62055,test,-1
16000,62056,62056,calibration,4
16001,62058,62058,calibration,3
16002,62059,62059,calibration,2
16003,6206,6206,calibration,1
16004,62060,62060,test,-1
16005,62061,62061,calibration,5
16006,62062,62062,calibration,5
16007,62063,62063,calibration,2
16008,62064,62064,test,-1
16009,62065,62065,test,-1
16010,62066,62066,calibration,3
16011,62067,62067,calibration,2
16012,62068,62068,calibration,2
16013,62069,62069,calibration,1
16014,6207,6207,test,-1
16015,62070,62070,calibration,2
16016,62071,62071,calibration,1
16017,62072,62072,calibration,1
16018,62073,62073,test,-1
16019,62074,62074,calibration,1
16020,62075,62075,calibration,2
16021,62076,62076,test,-1
16022,62077,62077,test,-1
16023,6208,6208,calibration,3
16024,62080,62080,calibration,3
16025,62081,62081,calibration,5
16026,62082,62082,calibration,3
16027,62083,62083,calibration,5
16028,62084,62084,calibration,4
16029,62085,62085,test,-1
16030,62086,62086,calibration,2
